weight logl k
3.564212414593446979e-139 -7.281189487399616155e+03 5.668347114568544898e-01
6.003267466183904006e-139 -7.280667126608806029e+03 6.107564968373755399e-01
9.582052387763794406e-139 -7.280198538701746656e+03 6.107401299406621797e-01
2.315676256413572187e-138 -7.279315143650227583e+03 6.107092413491403970e-01
3.934102973717999324e-138 -7.278784162519561505e+03 5.669187847986385531e-01
5.961381333148302683e-138 -7.278367543192978701e+03 6.106760592713736946e-01
1.123839082355990016e-137 -7.277732509745455900e+03 5.669556448695356465e-01
1.735276067044856264e-137 -7.277297093804320866e+03 5.669709242653062642e-01
3.829865948913782375e-137 -7.276504430519217749e+03 5.669987674901348917e-01
6.470979489579908876e-137 -7.275978932835035266e+03 6.105921931803921510e-01
9.356739016127369596e-137 -7.275609163487441947e+03 6.105791813990459893e-01
1.003111173362749618e-136 -7.275538568884842789e+03 5.670327426373943380e-01
1.659712235050593024e-136 -7.275034030993558190e+03 6.105589276453134984e-01
1.664156398457221232e-136 -7.275030356901081177e+03 6.105587981985732826e-01
2.196461236253706391e-136 -7.274751827692203733e+03 6.105489827294581229e-01
7.262447774763188068e-136 -7.273554958297450867e+03 6.105067540982200835e-01
1.653863528098141404e-135 -7.272730976052547703e+03 5.671318049418931917e-01
1.655431895436022178e-135 -7.272729028196732543e+03 5.671318738266611925e-01
1.759250925969544271e-135 -7.272667202027319036e+03 6.104753786187692155e-01
4.383031134073850626e-135 -7.271753349610744408e+03 6.104430333176896761e-01
5.212252079138515312e-135 -7.271579078112287789e+03 6.104368595834200883e-01
1.037236596989429944e-134 -7.270889944984062822e+03 5.671970099000149812e-01
1.898680698657317534e-134 -7.270284345766674051e+03 5.672185018405685453e-01
2.139725569112247388e-134 -7.270163827460454741e+03 6.103866575707919129e-01
3.340703418008355454e-134 -7.269717323653523636e+03 5.672386441440915306e-01
9.215125842760357837e-134 -7.268701658795208459e+03 6.103346683319182953e-01
1.051248548399004751e-133 -7.268568941398067182e+03 6.103299431825678356e-01
1.629111121945515729e-133 -7.268129885407422989e+03 5.672951349692199052e-01
3.389224297996837296e-133 -7.267396318874979443e+03 6.102881490412892518e-01
3.713406450957071607e-133 -7.267303970313338141e+03 6.102848541366396873e-01
6.839942003042863715e-133 -7.266692140697026844e+03 5.673464271189246899e-01
2.552144805741510121e-132 -7.265374400750610221e+03 5.673935459661216818e-01
6.150778138052794568e-132 -7.264493756256217239e+03 5.674250933419373588e-01
7.446975576517260798e-132 -7.264301526869461668e+03 6.101774532277254304e-01
1.050719678285031996e-131 -7.263956274426274831e+03 6.101650685259049078e-01
2.188233999642951221e-131 -7.263221654937888161e+03 5.674707462608733488e-01
4.043461737878130332e-131 -7.262606648572666018e+03 6.101165864496064239e-01
5.346334083825361259e-131 -7.262326338655488144e+03 5.675029358566907600e-01
5.513325280523585946e-131 -7.262294581823230146e+03 6.101053604914227213e-01
6.680532955568366600e-131 -7.262101551995416230e+03 5.675110253264934457e-01
7.333719831240266054e-131 -7.262007266895989233e+03 6.100950196954185722e-01
1.486033794357387422e-130 -7.261300053982690770e+03 6.100695448636976881e-01
3.868506518865684904e-130 -7.260342296150435686e+03 5.675744426935964704e-01
4.445843075596192918e-130 -7.260202195151274282e+03 6.100299378279641083e-01
6.123827260854373796e-130 -7.259880977400072879e+03 6.100183353938763986e-01
6.563288450844204552e-130 -7.259810672904965031e+03 6.100157951382702004e-01
2.567804374003057282e-129 -7.258445528372983972e+03 5.676430299798258527e-01
5.403184635584120198e-129 -7.257700591050494040e+03 6.099394111528668727e-01
1.060987752824756149e-128 -7.257024794168051812e+03 5.676945498197579765e-01
1.893441222838804773e-128 -7.256444598558233338e+03 5.677156255476882851e-01
2.232676850528742893e-128 -7.256278793237574973e+03 6.098877866734436770e-01
2.834896111282883066e-128 -7.256038989193109956e+03 5.677303719113341307e-01
6.212992145999416240e-128 -7.255253351877610839e+03 6.098504750173734390e-01
7.636933285237076128e-128 -7.255045998364428669e+03 5.677665167851181360e-01
1.381060714081457619e-127 -7.254452557554260238e+03 6.098212912936437080e-01
2.336487804673201781e-127 -7.253925760527914463e+03 6.098020708637946763e-01
3.138991183855493182e-127 -7.253629507922301855e+03 5.678181847859327114e-01
3.532965549091916533e-127 -7.253510271774421199e+03 6.097868991476594891e-01
1.158394427751077074e-126 -7.252321789366240409e+03 5.678659984012401907e-01
1.027105764141202174e-125 -7.250138494296357749e+03 5.679460696287303989e-01
1.258265008526300752e-125 -7.249934505410887141e+03 5.679535665230016628e-01
1.088914576451564146e-124 -7.247775472713910858e+03 6.095763589539445748e-01
1.108522112755178268e-124 -7.247756626414357925e+03 5.680337754686328733e-01
7.498223661584848018e-124 -7.245843987965224187e+03 6.095049667963312601e-01
8.519930818601395079e-124 -7.245715245891666200e+03 6.095001994357501784e-01
2.676560676285872828e-123 -7.244569536378991870e+03 5.681517140356916462e-01
6.388642099287031816e-123 -7.243698547277814214e+03 5.681840624301051079e-01
6.688943636923535594e-123 -7.243651613059731062e+03 5.681858070004313088e-01
7.777872382586193599e-123 -7.243499786191483508e+03 5.681914514987682630e-01
2.668099036617232534e-122 -7.242266117679067975e+03 5.682373732750083395e-01
2.713312539866078614e-122 -7.242248313698726633e+03 6.093714022484969517e-01
5.644480376708871124e-122 -7.241514805783423981e+03 6.093440487753459811e-01
6.032390254279794286e-122 -7.241447340600663665e+03 5.682679079245567255e-01
9.458891236643752622e-122 -7.240996528755837971e+03 5.682847394441802313e-01
2.744641988435300372e-121 -7.239930248190310522e+03 5.683246051681229982e-01
3.017117080952750532e-121 -7.239834597067108007e+03 5.683281851322853351e-01
4.063115408352764909e-121 -7.239535948812294009e+03 5.683393667629400570e-01
2.151085101790544764e-120 -7.237868341327286544e+03 6.092075230351015058e-01
2.999931729479918656e-120 -7.237534724209046544e+03 6.091949865742851689e-01
2.999374457384253227e-120 -7.237533909987894731e+03 6.091949559685501114e-01
1.448515450914893813e-119 -7.235958189442613730e+03 6.091356399342325867e-01
1.829972742859611657e-119 -7.235723427575491769e+03 6.091267877979114065e-01
2.130557044339134932e-119 -7.235570345178927710e+03 6.091210134616177330e-01
4.997963634633874448e-119 -7.234716698091218859e+03 6.090887833714999644e-01
1.009115691125915587e-118 -7.234013069160635496e+03 5.685472602281362864e-01
1.446706562963697090e-118 -7.233651853917478547e+03 5.685609315557212939e-01
1.492945582610757154e-118 -7.233619392485086792e+03 5.685621606129523942e-01
1.507462975929424747e-118 -7.233608715465224122e+03 5.685625648834028434e-01
1.557905528495071750e-118 -7.233574801245413255e+03 6.090455899535480722e-01
2.397682979495543209e-118 -7.233142640708807448e+03 5.685802200289509223e-01
2.549226639943471586e-118 -7.233080353519909295e+03 5.685825806665367743e-01
4.867460813254515487e-118 -7.232432571147088311e+03 5.686071474864133890e-01
9.897890074209055670e-118 -7.231721821944018302e+03 6.089753022882756772e-01
1.771220712112765473e-117 -7.231138889484898755e+03 5.686562993558399448e-01
1.870217809332785270e-117 -7.231083503561971156e+03 5.686584063538693279e-01
7.481354802832869826e-117 -7.229696144562674817e+03 6.088981824898554995e-01
4.349581624098750056e-116 -7.227934893706532421e+03 5.687785506628297849e-01
9.551207296219154912e-116 -7.227147305803684503e+03 5.688087162233478322e-01
1.930518003242784250e-115 -7.226442599913278173e+03 5.688357459313377884e-01
1.931870257513040288e-115 -7.226440899696606721e+03 6.087736278159792125e-01
2.452272961295779932e-115 -7.226201372941868613e+03 5.688450068455569442e-01
4.431368715884475748e-115 -7.225608679774097254e+03 6.087416598816325353e-01
4.572842324543136762e-115 -7.225576253311217442e+03 6.087404132513618560e-01
7.630432618706343228e-115 -7.225063243732257433e+03 6.087206802959098662e-01
8.064515344264643667e-115 -7.225006914659579706e+03 5.688909266029600342e-01
1.273578651729285563e-114 -7.224548972408831105e+03 5.689085598410800193e-01
1.343847790816840160e-114 -7.224494266197843899e+03 6.086987716357687983e-01
1.725105423353298148e-114 -7.224243515019048573e+03 6.086891087189878480e-01
3.368997129022923235e-114 -7.223573188070402466e+03 5.689461850088111117e-01
1.746786373059492693e-113 -7.221926440348146571e+03 6.085995950349000205e-01
2.902501109274060633e-112 -7.219115060179894499e+03 5.691190002959347627e-01
6.818266467981051483e-112 -7.218260027740698206e+03 6.084571204726201277e-01
8.019523177613655135e-112 -7.218096754030715601e+03 5.691586872801567276e-01
8.095451258638543936e-112 -7.218086330665733840e+03 5.691590939300008589e-01
2.665980272693197879e-111 -7.216893476081530025e+03 6.084037521505847312e-01
4.093036859825767703e-111 -7.216463760700622515e+03 5.692224987077969534e-01
7.964000242706569108e-111 -7.215797116486992309e+03 5.692486085845687160e-01
1.254263557806627564e-110 -7.215341914216858640e+03 6.083429818605873285e-01
1.623787413496684394e-110 -7.215082701480523610e+03 5.692766282106210829e-01
4.598910016253704127e-110 -7.214040643488246133e+03 6.082918686469093172e-01
9.526127335941097985e-110 -7.213311424541186170e+03 5.693462723875837295e-01
2.660603558330188282e-109 -7.212283324718998301e+03 5.693868104278306808e-01
4.607226014311805362e-109 -7.211733251774039672e+03 5.694085346307246054e-01
6.549032556448559962e-109 -7.211380560380248426e+03 5.694224763932475009e-01
1.692564523134498435e-108 -7.210430047776634638e+03 5.694600998401528891e-01
4.196967392889962379e-108 -7.209520930409513312e+03 6.081132856444830814e-01
4.766901884225155297e-108 -7.209392596030966160e+03 6.081081907720838897e-01
8.315640853367355828e-108 -7.208835154443049760e+03 6.080860447274886171e-01
2.323794336752636928e-107 -7.207806506191992412e+03 5.695643273430006648e-01
2.452502113630394516e-107 -7.207751598757409738e+03 5.695665147265575046e-01
4.945367798181694695e-107 -7.207049256191592576e+03 6.080149226269875307e-01
2.344673332183195091e-106 -7.205491976350477671e+03 5.696567495254111213e-01
3.203135802892004236e-106 -7.205178992170315723e+03 6.079401573518899982e-01
3.401585000375387972e-106 -7.205117880939122188e+03 5.696717295518426427e-01
4.415471133979859997e-106 -7.204856007898223652e+03 5.696822228032519808e-01
4.762785231994838360e-106 -7.204779289808807334e+03 6.079241410176845495e-01
4.924314105417441443e-106 -7.204744937441709226e+03 6.079227638697863867e-01
6.542663842286631841e-106 -7.204459778040825768e+03 5.696981106879600576e-01
9.069908942052602550e-106 -7.204132160214087889e+03 6.078981816286055384e-01
2.617687904824284955e-105 -7.203071245896620894e+03 5.697538921341357421e-01
3.999725631517357549e-105 -7.202646311579058420e+03 5.697709956731222825e-01
6.429105840792508105e-105 -7.202170701877655119e+03 5.697901571342746108e-01
1.132522105085906989e-104 -7.201603505155686435e+03 6.077964052575226539e-01
1.180015557203110966e-104 -7.201561424630250258e+03 5.698147320697409812e-01
1.246325604772703875e-104 -7.201505752546441727e+03 6.077924598399120359e-01
1.893548474658134991e-104 -7.201086499684120099e+03 5.698339100417028069e-01
2.767797978680137392e-104 -7.200705900202199700e+03 6.077601459482054880e-01
4.848603515171534421e-104 -7.200144261524239482e+03 5.698720161190994338e-01
5.680495742903833463e-104 -7.199984913745106496e+03 5.698784680604781494e-01
6.695153798031090478e-104 -7.199819568301758409e+03 6.077242738336808836e-01
1.561345113411302025e-103 -7.198971819457794481e+03 5.699195394849180252e-01
1.833995249372233518e-103 -7.198809870376195249e+03 5.699261132771946681e-01
2.264151862464340051e-103 -7.198598166924565703e+03 5.699347101386560421e-01
5.876897503278975516e-103 -7.197643338172551921e+03 5.699735326276729186e-01
9.462892893061229872e-103 -7.197165989020752022e+03 6.076164677455969665e-01
1.529143906430629900e-102 -7.196685074026198890e+03 5.700125754329279371e-01
2.477785397206366278e-102 -7.196201416890492510e+03 5.700323120361007190e-01
5.001213258552989705e-102 -7.195498101532013607e+03 5.700610493183320138e-01
8.750621246518782508e-102 -7.194937657369271619e+03 6.075254585027114462e-01
9.055108016872656860e-102 -7.194902453046483060e+03 6.075240171417761736e-01
9.434891481927540402e-102 -7.194860367389618659e+03 5.700871451104819743e-01
1.160055082743478179e-101 -7.194652729484614611e+03 6.075137895908404584e-01
1.509155280850866376e-101 -7.194388646896089085e+03 6.075029678729211291e-01
1.413256005128527286e-100 -7.192150715615008266e+03 5.701984309519583238e-01
2.458069271627855839e-100 -7.191596235687877197e+03 5.702212856722427281e-01
3.250214400687945062e-100 -7.191315890917127035e+03 6.073765872929411946e-01
3.351798706384840879e-100 -7.191284114751712877e+03 6.073752758655195372e-01
7.228183530323872848e-100 -7.190514624116749474e+03 5.702659489493051570e-01
2.914121339907541182e-99 -7.189119458440509334e+03 6.072857196954650760e-01
4.868726188566111070e-99 -7.188605194447782196e+03 6.072643796922573278e-01
7.740319538479652211e-99 -7.188140583816950311e+03 6.072450788809774513e-01
8.501562640008047530e-99 -7.188045776801140164e+03 5.703683010705141720e-01
9.198840910578966919e-99 -7.187965949299603380e+03 5.703716200005357617e-01
1.832257471677785402e-98 -7.187275892897060658e+03 5.704003349229090913e-01
3.360031309240489514e-98 -7.186668491402589098e+03 5.704256474984233938e-01
7.001724972111148618e-98 -7.185933285151461860e+03 6.071531061390452733e-01
8.643506158319767148e-98 -7.185721633388886403e+03 6.071442628932056662e-01
1.020347240924364766e-97 -7.185554713600111427e+03 6.071372856324870337e-01
1.133446821914899044e-97 -7.185448593326827904e+03 5.704765905897591916e-01
1.217859536558940497e-97 -7.185375761762137699e+03 5.704796365246856960e-01
2.371779335885154904e-97 -7.184708216153660942e+03 6.071018610110382463e-01
5.695902352152800665e-97 -7.183831109571021443e+03 6.070650829490153999e-01
2.312491919505863503e-96 -7.182428945812627717e+03 5.706033047124282609e-01
3.513448968547673171e-96 -7.182009673341606685e+03 5.706209685478015325e-01
6.112547350351607543e-96 -7.181454927907509045e+03 5.706443662271599715e-01
1.047551140553344867e-95 -7.180915231222611510e+03 6.069422808483911913e-01
1.382655497879822552e-95 -7.180636680491812513e+03 5.706789328450873056e-01
1.687833022816461663e-95 -7.180436240944616657e+03 5.706874104104048273e-01
6.419680241111086278e-95 -7.179099318105983912e+03 6.068653818249852838e-01
6.544205647242706390e-95 -7.179079106391645837e+03 5.707449149342292971e-01
2.071217922952183085e-94 -7.177925964519938134e+03 5.707939201545983998e-01
3.898833187337880608e-94 -7.177292423997132573e+03 6.067885383597135807e-01
4.994294270026452151e-94 -7.177043805207934383e+03 6.067779394047483343e-01
6.496138082003398821e-94 -7.176779893463671215e+03 6.067666816473432645e-01
1.376688923873670205e-93 -7.176027834944139613e+03 5.708748769007102597e-01
3.383742487613846734e-93 -7.175127533887968639e+03 5.709134035420165842e-01
4.519670204583028938e-93 -7.174837077202182627e+03 5.709258507863107512e-01
5.510498309770612158e-93 -7.174637861173356214e+03 6.066750459933706319e-01
7.587585872473538967e-93 -7.174317002755830799e+03 5.709481597573574652e-01
7.994740631065439226e-93 -7.174263732325409364e+03 5.709504464049852679e-01
1.766922738598957911e-92 -7.173469691669019085e+03 6.066248734070333049e-01
5.134206590076535705e-92 -7.172402005815549273e+03 5.710305463129700110e-01
6.472205292349047341e-92 -7.172169414237450837e+03 5.710405788364502078e-01
1.292955670974095857e-91 -7.171476415228442420e+03 5.710705040590614567e-01
2.478728200466064735e-91 -7.170824600437542358e+03 6.065107419908901676e-01
4.587350928720164948e-91 -7.170208043326038023e+03 5.711254063451858265e-01
6.024964238204804649e-91 -7.169934434499997224e+03 6.064721669561297102e-01
6.050468779481746375e-91 -7.169929210290535593e+03 6.064719403182069479e-01
1.023521983779819960e-90 -7.169402511345882886e+03 5.711603630100057227e-01
1.177004684545403221e-90 -7.169261788142451223e+03 6.064429620974799429e-01
1.570989991158663536e-90 -7.168972054962541733e+03 6.064303675947644301e-01
1.606143596949459889e-90 -7.168948924926471591e+03 6.064293617600288178e-01
1.828277477938146064e-90 -7.168818386696098969e+03 6.064236840868333367e-01
1.911343813913935344e-90 -7.168772954388628932e+03 6.064217076096979353e-01
2.247752050566728478e-90 -7.168609830322637208e+03 5.711948297371054473e-01
2.948329875661223185e-90 -7.168337522084606462e+03 6.064027533991993568e-01
5.687834622389366029e-90 -7.167679431333542198e+03 5.712353708638477912e-01
5.912688545269750474e-90 -7.167639660308221210e+03 6.063723330768643338e-01
5.943520379464419164e-90 -7.167633459336495434e+03 6.063720625357045257e-01
6.241155963697536081e-90 -7.167583595534977576e+03 6.063698868847603451e-01
1.185782656504133957e-89 -7.166940772831603681e+03 6.063418151592510075e-01
2.531003554018068716e-89 -7.166181559972043033e+03 6.063086027528540312e-01
3.845199730597900226e-89 -7.165762350310652437e+03 6.062902370397358354e-01
5.971698824520658504e-89 -7.165321144410654597e+03 5.713385521990197446e-01
8.897167813094942730e-89 -7.164921442854953966e+03 6.062533383274678611e-01
9.089130525190940742e-89 -7.164899096605980048e+03 5.713570822872677812e-01
1.701802634349430734e-88 -7.164270902702395688e+03 6.062247392427396742e-01
2.863113866510761318e-88 -7.163749680967734093e+03 5.714076476674678773e-01
4.322655719156615108e-88 -7.163336720801627052e+03 5.714258506391428627e-01
5.494120026203989332e-88 -7.163095912330592910e+03 6.061729649047549184e-01
5.813457511396005222e-88 -7.163038415274316321e+03 6.061704274143300264e-01
1.620263396595649356e-87 -7.162012416945292898e+03 5.714843539937460859e-01
1.770207817763425113e-87 -7.161922908720953274e+03 6.061211237036505661e-01
2.103452843882871912e-87 -7.161749425465945933e+03 5.714959956192522395e-01
4.399782851721348559e-87 -7.161010450483987370e+03 5.715287492021233762e-01
4.718917816547936132e-87 -7.160939426174657456e+03 5.715319004836533212e-01
4.956585230486320426e-87 -7.160889288629768998e+03 6.060753136197014612e-01
5.790962650853397319e-87 -7.160732707133105578e+03 5.715410756858755326e-01
8.095848820285171582e-87 -7.160396654232825313e+03 5.715560017735582532e-01
8.439560559246656598e-87 -7.160354075430999728e+03 6.060515451342421978e-01
1.725109353820577244e-86 -7.159638130136824657e+03 6.060196991384905196e-01
2.010566306960718493e-86 -7.159484004151673616e+03 5.715966032610181324e-01
3.995012377948715184e-86 -7.158796373901244806e+03 6.059821814258851136e-01
2.218819066919092474e-85 -7.157080860383314757e+03 5.717039741287969212e-01
3.083713611440592999e-85 -7.156750700897132447e+03 6.058906608521154036e-01
3.584288843021373756e-84 -7.154296690308604411e+03 6.057802208486888773e-01
3.980994524622949361e-84 -7.154190718724190447e+03 6.057754355278851532e-01
6.293488768647630928e-84 -7.153731734822677936e+03 6.057546937590503333e-01
1.434094902444362382e-83 -7.152907131379622115e+03 5.718920734935739603e-01
1.793191722101787129e-83 -7.152682668182818816e+03 5.719022487947130751e-01
1.821278575236646514e-83 -7.152666126531528789e+03 6.057064401066427628e-01
3.652952687428360539e-83 -7.151969129503810109e+03 6.056748035159270627e-01
5.673922351406480248e-83 -7.151527784648525994e+03 5.719546987801323867e-01
9.032143293225329982e-83 -7.151061875608053924e+03 6.056335343064295218e-01
1.114096805195260476e-82 -7.150851036170373845e+03 6.056239291311033002e-01
1.246875727111240640e-82 -7.150737439202599489e+03 6.056187517393625264e-01
1.574702987336697255e-82 -7.150503013531816578e+03 6.056080623133394125e-01
2.309328554935543148e-82 -7.150119123393419613e+03 5.720188961531746941e-01
2.631559405487447065e-82 -7.149987503606522296e+03 6.055845319544029826e-01
3.375720581090008761e-82 -7.149737471399798778e+03 6.055731073875306736e-01
6.894447770147283940e-82 -7.149022363790153577e+03 6.055403893678780181e-01
7.832531089182490356e-82 -7.148893794493751557e+03 6.055345002044196789e-01
7.844101705421734993e-82 -7.148891318332576702e+03 6.055343867626072907e-01
1.291356307673767297e-81 -7.148391802046512566e+03 6.055114863812356418e-01
1.562688877768427820e-81 -7.148200087136753609e+03 5.721067501559677915e-01
2.995374560896621438e-81 -7.147548425828031213e+03 6.054727502960585150e-01
3.259032689810302588e-81 -7.147463064683416633e+03 5.721406143457182791e-01
3.687764415610505130e-81 -7.147338474688824135e+03 6.054630932836095880e-01
6.042811394613393831e-81 -7.146843625747511396e+03 5.721691292065679280e-01
6.230103971132323113e-81 -7.146812102092402711e+03 5.721705816536996059e-01
1.047984587030297226e-80 -7.146291041142095310e+03 6.054148311555850315e-01
1.149986762237027715e-80 -7.146197159589642979e+03 6.054104985677334350e-01
1.331960989795191568e-80 -7.146049257736105574e+03 6.054036706751773078e-01
1.348312411145241762e-80 -7.146036056276206182e+03 6.054030610929304057e-01
3.770730244375411810e-80 -7.145006641339377893e+03 5.722539806572940480e-01
3.784017511639106799e-80 -7.145002123741863215e+03 5.722541898641521074e-01
3.782855236236766799e-80 -7.145001430942856132e+03 6.053552170576566027e-01
4.119287544245794436e-80 -7.144915229798600194e+03 6.053512246269819874e-01
4.177952034635812594e-80 -7.144900088838246120e+03 5.722589157354891487e-01
7.508007468101800826e-80 -7.144312939907444161e+03 5.722861365314581006e-01
1.063573667270670548e-79 -7.143963690305892669e+03 6.053070896248137212e-01
1.397809529229540062e-79 -7.143689418538517202e+03 6.052943462187749812e-01
1.431632493718022817e-79 -7.143664509530723990e+03 6.052931883912392452e-01
1.626817736692322921e-79 -7.143535699130057765e+03 5.723222393130606989e-01
2.048061401395769992e-79 -7.143304431239981568e+03 6.052764420386429478e-01
2.814620501452026277e-79 -7.142985497488339206e+03 5.723478440194587069e-01
3.182083624192658598e-79 -7.142861788717902527e+03 5.723536065358296732e-01
8.723377281207047771e-79 -7.141852318462030780e+03 6.052087343696745947e-01
1.097532687577066913e-78 -7.141621675185672757e+03 6.051979544285440715e-01
1.165445697195193784e-78 -7.141560636248310402e+03 5.724143386367582798e-01
1.244571108090626476e-78 -7.141493948855793860e+03 5.724174573757794260e-01
1.776697184896476835e-78 -7.141136983708263870e+03 5.724341615049550747e-01
2.233184119281939603e-78 -7.140907311411630872e+03 6.051645210032527977e-01
2.939688191830177719e-78 -7.140631436316340114e+03 6.051515912826140875e-01
6.037692844854278761e-78 -7.139910717875220143e+03 5.724916747301413977e-01
8.389951574831459561e-78 -7.139580705086175840e+03 6.051022516495069281e-01
1.128591612671360786e-77 -7.139283184246968631e+03 6.050882536777006937e-01
1.432663198628284015e-77 -7.139043619653009955e+03 6.050769737209712451e-01
1.525527957991519866e-77 -7.138979814189764511e+03 5.725354708986301056e-01
2.192208988961874317e-77 -7.138616245035651446e+03 5.725526077623981358e-01
2.695969838224191377e-77 -7.138408396736486793e+03 5.725624128329896978e-01
3.297087191238216098e-77 -7.138206115332503032e+03 5.725719609766712903e-01
4.778566571381397221e-77 -7.137834014120805477e+03 6.050198993187180241e-01
5.393449309576851025e-77 -7.137711969615511407e+03 6.050141295718827195e-01
6.224593796078494299e-77 -7.137567646555292413e+03 6.050073039379869622e-01
8.513681504614075907e-77 -7.137253480283597128e+03 6.049924357653083673e-01
9.633784197426477228e-77 -7.137128878634015564e+03 6.049865351080219167e-01
1.267863350827595503e-76 -7.136853236566155829e+03 6.049734741035710517e-01
1.430433541070920810e-76 -7.136731592074980654e+03 5.726417322522322495e-01
2.157676943610050942e-76 -7.136319537495004624e+03 5.726612836984582566e-01
2.941228361297235644e-76 -7.136008742344820348e+03 5.726760461981671435e-01
4.405483578792099983e-76 -7.135603719615993214e+03 5.726953047282317133e-01
5.407826679514197971e-76 -7.135397722359557520e+03 5.727051085829402144e-01
9.631945080212204307e-76 -7.134819484462133005e+03 5.727326601281172991e-01
9.630855725573250878e-76 -7.134818597566623794e+03 6.048767365824134767e-01
9.758544979805624200e-76 -7.134804426339504062e+03 5.727333782398562612e-01
1.332743537523847998e-75 -7.134491744928152912e+03 5.727482970636544879e-01
2.161493209852958481e-75 -7.134007185272168499e+03 5.727714440599440682e-01
3.086176898730478665e-75 -7.133650051480601178e+03 6.048209135587349072e-01
4.137159688486175095e-75 -7.133355975069080159e+03 6.048068344612351765e-01
4.134734048654509865e-75 -7.133355561546609351e+03 6.048068146548591928e-01
1.110171549132892027e-74 -7.132366884910738918e+03 6.047593899680221430e-01
1.206693606843090619e-74 -7.132282515399856493e+03 6.047553364147154609e-01
2.294292184586314045e-74 -7.131638975083249534e+03 6.047243834047367761e-01
3.190013119116822999e-74 -7.131308374433525387e+03 6.047084587472491002e-01
5.978014345781374544e-74 -7.130679310999267727e+03 6.046781133556323740e-01
7.264580577203739908e-74 -7.130483388899509009e+03 5.729407885903791131e-01
3.413925183780025889e-73 -7.128934951660297884e+03 5.730157768860105749e-01
3.736660164482588424e-73 -7.128843622161583880e+03 5.730202109508185648e-01
6.547174530957914479e-73 -7.128281780782634087e+03 5.730475159064589707e-01
7.508896544112495980e-73 -7.128143725846458437e+03 5.730542324894494222e-01
8.779205760403389589e-73 -7.127986428426431303e+03 5.730618887411431661e-01
1.714244088661192267e-72 -7.127316257058078008e+03 5.730945502928060931e-01
2.185648711082012170e-72 -7.127072316599474107e+03 5.731064558736020942e-01
2.223642798273634271e-72 -7.127054082525699414e+03 5.731073461552620429e-01
3.469857566541505752e-72 -7.126608115730891768e+03 5.731291362989359151e-01
1.243690000660608689e-71 -7.125330561416255478e+03 5.731917265351549329e-01
1.575364391316041215e-71 -7.125093157578823593e+03 5.732033851450957229e-01
1.954533653539666136e-71 -7.124876492559314102e+03 6.043954060987510868e-01
2.216226986678751091e-71 -7.124749837989456864e+03 6.043891784315996718e-01
2.229258912320212353e-71 -7.124742974979982137e+03 6.043888409029865016e-01
2.396995981903886078e-71 -7.124669427904758777e+03 5.732242156685439793e-01
2.745114509594644685e-71 -7.124532821394116581e+03 6.043785018302243461e-01
3.381795141877455178e-71 -7.124323237508335296e+03 5.732412550602120627e-01
3.777800079150245035e-71 -7.124211502333340832e+03 6.043626803880859377e-01
5.159002105376502156e-71 -7.123898901013547402e+03 6.043472727433238934e-01
1.557427821932050974e-70 -7.122793023462566453e+03 5.733167963140933798e-01
4.002147351872054889e-70 -7.121848228035871216e+03 6.042458169528676093e-01
4.976737744760414433e-70 -7.121629284485863536e+03 5.733744935636443385e-01
5.380061793906826069e-70 -7.121550359230949653e+03 6.042310245762465559e-01
6.124922768739398424e-70 -7.121419692943747577e+03 6.042245311177069089e-01
8.204740563909070427e-70 -7.121126346986138742e+03 5.733994956786807595e-01
1.164786959604346834e-69 -7.120774935794916018e+03 6.041924498045861958e-01
1.380971280781910073e-69 -7.120603686919666870e+03 5.734255213136035811e-01
1.489353225711201474e-69 -7.120527132048904605e+03 5.734293370295399095e-01
1.873835547592081040e-69 -7.120296486572707181e+03 6.041686002101366304e-01
4.198173733180191956e-69 -7.119488824392627066e+03 5.734811831176405139e-01
4.475153787999287474e-69 -7.119423933280750134e+03 6.041250098372221711e-01
7.491350530501005420e-69 -7.118907724905496252e+03 5.735102760151459256e-01
7.613159390004966736e-69 -7.118890595749257955e+03 6.040983045745430546e-01
1.094463496015004791e-68 -7.118526624619702488e+03 5.735293859858714427e-01
1.210852758491051872e-68 -7.118424564034459763e+03 6.040749312124384929e-01
1.861141726093357039e-68 -7.117993698774284894e+03 6.040532897153130243e-01
2.123803309461831982e-68 -7.117860680409665292e+03 6.040466022622669184e-01
2.656172039317034554e-68 -7.117636002901569555e+03 5.735741389965945958e-01
3.530336714713111066e-68 -7.117350495651924575e+03 6.040209256426362083e-01
3.750211953560028973e-68 -7.117289076545591342e+03 6.040178316142867931e-01
3.768675745550769197e-68 -7.117283165226299388e+03 6.040175337944471146e-01
4.289782389015521131e-68 -7.117152652898443193e+03 5.735984820749673307e-01
4.431037477227812235e-68 -7.117119255154781968e+03 5.736001655334986848e-01
1.582667212850581395e-67 -7.115845192278748982e+03 5.736645261735137113e-01
1.995638891418373465e-67 -7.115612339566532683e+03 5.736763185698459111e-01
3.327067117881272333e-67 -7.115100212641404141e+03 5.737022866894426754e-01
4.303553094288777935e-67 -7.114841862829433012e+03 5.737154036405630597e-01
4.370440546963593730e-67 -7.114825439996242494e+03 5.737162378470439528e-01
6.110583138670984878e-67 -7.114489281603257950e+03 6.038761156696030863e-01
6.955810601373976588e-67 -7.114358726443904743e+03 5.737399641181355481e-01
9.067567223600990135e-67 -7.114092599806097496e+03 6.038559290893636966e-01
